Anton	0.102999925613	0.299999952316	0.197000026703	0.169999837875	0.379999876022	0.210000038147	0.0840001106262	0.177999973297	0.0939998626709	0.126000165939	0.344000101089	0.21799993515	0.132999897003	0.493000030518	0.360000133514	0.177000045776	0.361999988556	0.18499994278	0.121000051498	0.389999866486	0.268999814987	0.136000156403	0.259000062943	0.12299990654	0.101000070572	0.535000085831	0.434000015259	0.0910000801086	0.43499994278	0.343999862671
Anton	0.110000133514	0.807000160217	0.697000026703	0.157999992371	0.40299987793	0.244999885559	0.0859999656677	0.173000097275	0.0870001316071	0.131999969482	0.3109998703	0.178999900818	0.130000114441	0.699000120163	0.569000005722	0.174999952316	0.382999897003	0.207999944687	0.121999979019	0.236000061035	0.114000082016	0.111999988556	0.184000015259	0.0720000267029	0.106999874115	0.510999917984	0.404000043869	0.0759999752045	0.483000040054	0.40700006485
Anton	0.105000019073	0.854000091553	0.749000072479	0.139999866486	0.40399980545	0.263999938965	0.0810000896454	0.170000076294	0.0889999866486	0.144999980927	0.804000139236	0.65900015831	0.134999990463	0.393999814987	0.258999824524	0.161000013351	0.44000005722	0.279000043869	0.125	0.276000022888	0.151000022888	0.150000095367	0.194000005722	0.0439999103546	0.085000038147	0.43799996376	0.352999925613	0.0829999446869	0.52999997139	0.447000026703
Anton	0.130999803543	0.959999799728	0.828999996185	0.154000043869	0.573000192642	0.419000148773	0.0999999046326	0.179999828339	0.0799999237061	0.118999958038	0.425000190735	0.306000232697	0.160999774933	0.797999858856	0.637000083923	0.145999908447	0.384999990463	0.239000082016	0.12700009346	0.285000085831	0.157999992371	0.149999856949	0.218999862671	0.069000005722	0.0810000896454	0.529000043869	0.447999954224	0.0980000495911	0.521000146866	0.423000097275
grandma	0.085000038147	1.00900006294	0.924000024796	0.0429999828339	1.09299993515	1.04999995232	0.0650000572205	1.10500001907	1.03999996185	0.074000120163	1.14899992943	1.07499980927	0.0950000286102	1.17000007629	1.07500004768	0.0789999961853	1.00200009346	0.923000097275	0.0909998416901	1.21899986267	1.12800002098	0.0710000991821	1.10400009155	1.03299999237	0.085000038147	1.14899992943	1.06399989128	0.0970001220703	1.01900005341	0.921999931335
grandma	0.101000070572	1.07899999619	0.977999925613	0.101000070572	1.08299994469	0.981999874115	0.0960001945496	0.950000047684	0.853999853134	0.0710000991821	1.06200003624	0.990999937057	0.101999998093	1.42899990082	1.32699990273	0.0670001506805	1.02900004387	0.961999893188	0.0910000801086	1.02300000191	0.931999921799	0.0910000801086	1.10400009155	1.01300001144	0.0609998703003	1.06399989128	1.00300002098	0.0700001716614	0.978000164032	0.907999992371
grandma	0.0870001316071	1.10800004005	1.02099990845	0.101000070572	1.03399991989	0.932999849319	0.0970001220703	0.949000120163	0.851999998093	0.111999988556	0.990000009537	0.878000020981	0.0809998512268	0.904000043869	0.823000192642	0.108999967575	1.10299992561	0.993999958038	0.085000038147	1.00300002098	0.917999982834	0.0759999752045	1.132999897	1.0569999218	0.0859999656677	1.00999999046	0.924000024796	0.0840001106262	1.35800004005	1.27399992943
grandma	0.0759999752045	1.1970000267	1.1210000515	0.0720000267029	1.17900013924	1.10700011253	0.0819997787476	1.1139998436	1.03200006485	0.0610001087189	0.999000072479	0.93799996376	0.0650000572205	0.96799993515	0.90299987793	0.095999956131	0.920000076294	0.824000120163	0.0980000495911	1.03600001335	0.93799996376	0.0569999217987	1.2009999752	1.14400005341	0.0699999332428	0.785000085831	0.715000152588	0.100999832153	0.916999816895	0.815999984741
grandma	0.066999912262	0.950000047684	0.883000135422	0.102999925613	1.21199989319	1.10899996758	0.101999998093	1.11500000954	1.01300001144	0.0750000476837	1.12599992752	1.05099987984	0.0759999752045	0.985000133514	0.90900015831	0.0879998207092	1.0720000267	0.984000205994	0.0799999237061	0.992999792099	0.912999868393	0.0660002231598	1.10400009155	1.03799986839	0.0859999656677	1.05900001526	0.973000049591	0.0970001220703	1.11299991608	1.01599979401
grandma	0.0699999332428	1.12299990654	1.0529999733	0.0659999847412	1.15100002289	1.08500003815	0.0829999446869	1.14900016785	1.06600022316	0.0999999046326	1.18499994278	1.08500003815	0.0769999027252	1.0490000248	0.97200012207	0.0820000171661	1.1740000248	1.09200000763	0.0659999847412	1.0039999485	0.93799996376	0.0789999961853	1.04299998283	0.963999986649	0.0659999847412	0.99799990654	0.931999921799	0.0720000267029	1.17000007629	1.09800004959
grandma	0.119000196457	1.1130001545	0.993999958038	0.0980000495911	1.00999999046	0.911999940872	0.105999946594	1.1099998951	1.0039999485	0.085000038147	1.18600010872	1.10100007057	0.126999855042	1.11999988556	0.993000030518	0.095999956131	1.10899996758	1.01300001144	0.0920000076294	1.19000005722	1.09800004959	0.0889999866486	1.07299995422	0.983999967575	0.100000143051	1.09800004959	0.99799990654	0.102999925613	1.03999996185	0.93700003624
henrik	0.0900001525879	0.128000020981	0.0379998683929	0.0659999847412	0.134999990463	0.069000005722	0.0770001411438	0.0510001182556	-0.0260000228882	0.0749998092651	0.228999853134	0.154000043869	0.085000038147	0.22000002861	0.134999990463	0.0750000476837	0.115000009537	0.039999961853	0.069000005722	0.105000019073	0.0360000133514	0.0769999027252	0.0940001010895	0.0170001983643	0.0699999332428	0.18499994278	0.115000009537	0.0810000896454	0.717000007629	0.635999917984
henrik	0.0699999332428	0.171000003815	0.101000070572	0.0820000171661	0.138999938965	0.0569999217987	0.0430002212524	0.085000038147	0.0419998168945	0.0759999752045	0.259999990463	0.184000015259	0.0659999847412	0.338999986649	0.273000001907	0.0600001811981	0.110000133514	0.0499999523163	0.0679998397827	0.0859999656677	0.018000125885	0.0650000572205	0.0980000495911	0.0329999923706	0.066999912262	0.180999994278	0.114000082016	0.0750000476837	0.503999948502	0.428999900818
Anton	0.129999876022	0.30999994278	0.180000066757	0.141999959946	0.289000034332	0.147000074387	0.0979998111725	0.168999910355	0.0710000991821	0.120000123978	0.585999965668	0.46599984169	0.118000030518	0.432000160217	0.3140001297	0.118999958038	0.346999883652	0.227999925613	0.0999999046326	0.249000072479	0.149000167847	0.12299990654	0.329999923706	0.207000017166	0.0999999046326	0.604000091553	0.50400018692	0.0950000286102	0.518999814987	0.423999786377
Anton	0.125	0.319000005722	0.194000005722	0.151000022888	0.250999927521	0.0999999046326	0.109000205994	0.144000053406	0.0349998474121	0.144999980927	0.513000011444	0.368000030518	0.160000085831	0.703999996185	0.543999910355	0.176000118256	0.354000091553	0.177999973297	0.141000032425	0.259000062943	0.118000030518	0.136999845505	0.194999933243	0.058000087738	0.116999864578	0.593999862671	0.476999998093	0.0910000801086	0.459000110626	0.368000030518
henrik	0.0699999332428	0.258999824524	0.188999891281	0.0859999656677	0.15900015831	0.0730001926422	0.0759999752045	0.115000009537	0.0390000343323	0.0920000076294	0.248999834061	0.156999826431	0.0720000267029	0.141000032425	0.069000005722	0.0759999752045	0.105000019073	0.029000043869	0.0799999237061	0.0940001010895	0.0140001773834	0.0809998512268	0.109999895096	0.029000043869	0.0659999847412	0.1890001297	0.123000144958	0.0759999752045	0.409999847412	0.333999872208
henrik	0.0699999332428	0.233999967575	0.164000034332	0.0910000801086	0.168999910355	0.077999830246	0.0759999752045	0.126000165939	0.0500001907349	0.0809998512268	0.204999923706	0.124000072479	0.0650000572205	0.138000011444	0.0729999542236	0.0659999847412	0.0950000286102	0.029000043869	0.0809998512268	0.118999958038	0.0380001068115	0.0969998836517	0.0999999046326	0.00300002098083	0.0720000267029	0.200000047684	0.128000020981	0.101000070572	0.345999956131	0.244999885559
grandma	0.076000213623	1.12400007248	1.04799985886	0.0810000896454	1.17499995232	1.09399986267	0.0880000591278	1.27800011635	1.19000005722	0.0910000801086	1.27900004387	1.18799996376	0.0909998416901	1.16799998283	1.07700014114	0.0920000076294	1.26900005341	1.17700004578	0.0999999046326	1.19799995422	1.09800004959	0.095999956131	1.27799987793	1.1819999218	0.101000070572	1.22399997711	1.12299990654	0.100000143051	1.40300011635	1.3029999733
